summonerName,championId,championName,championLevel,championPoints
펭로스,875,Sett (Sett),3,7187
펭로스,238,Zed (Zed),3,6987
펭로스,89,Leona (Leona),3,6874
펭로스,60,Elise (Elise),3,6841
펭로스,120,Hecarim (Hecarim),3,6762
펭로스,421,Rek'Sai (RekSai),3,6638
펭로스,429,Kalista (Kalista),3,6527
펭로스,420,Illaoi (Illaoi),3,6510
펭로스,75,Nasus (Nasus),3,6461
펭로스,20,Nunu & Willump (Nunu),2,5829
펭로스,9,Fiddlesticks (Fiddlesticks),2,5617
펭로스,82,Mordekaiser (Mordekaiser),2,5452
펭로스,101,Xerath (Xerath),2,5290
펭로스,350,Yuumi (Yuumi),2,5236
펭로스,86,Garen (Garen),2,4961
펭로스,23,Tryndamere (Tryndamere),2,4933
펭로스,106,Volibear (Volibear),2,4872
펭로스,30,Karthus (Karthus),2,4827
펭로스,90,Malzahar (Malzahar),2,4675
펭로스,876,Lillia (Lillia),2,4674
펭로스,203,Kindred (Kindred),2,4643
펭로스,1,Annie (Annie),2,4456
펭로스,102,Shyvana (Shyvana),2,4410
펭로스,16,Soraka (Soraka),2,4174
펭로스,62,Wukong (MonkeyKing),2,4164
펭로스,234,Viego (Viego),2,4130
펭로스,74,Heimerdinger (Heimerdinger),2,4088
펭로스,19,Warwick (Warwick),2,3842
펭로스,26,Zilean (Zilean),2,3682
펭로스,103,Ahri (Ahri),2,3267
펭로스,518,Neeko (Neeko),2,3211
펭로스,76,Nidalee (Nidalee),2,3202
펭로스,136,Aurelion Sol (AurelionSol),2,3114
펭로스,267,Nami (Nami),2,2832
펭로스,63,Brand (Brand),2,2684
펭로스,56,Nocturne (Nocturne),2,2655
펭로스,141,Kayn (Kayn),2,2602
펭로스,143,Zyra (Zyra),2,2578
펭로스,254,Vi (Vi),2,2453
펭로스,99,Lux (Lux),2,2273
펭로스,37,Sona (Sona),2,2270
펭로스,235,Senna (Senna),2,2111
펭로스,268,Azir (Azir),2,2065
펭로스,32,Amumu (Amumu),2,1975
펭로스,42,Corki (Corki),2,1935
펭로스,45,Veigar (Veigar),1,1765
펭로스,154,Zac (Zac),1,1640
펭로스,34,Anivia (Anivia),1,1627
펭로스,147,Seraphine (Seraphine),1,1530
펭로스,11,Master Yi (MasterYi),1,1522
펭로스,427,Ivern (Ivern),1,1372
펭로스,115,Ziggs (Ziggs),1,1341
펭로스,166,Akshan (Akshan),1,1307
펭로스,33,Rammus (Rammus),1,1205
펭로스,161,Vel'Koz (Velkoz),1,1197
펭로스,28,Evelynn (Evelynn),1,1140
펭로스,360,Samira (Samira),1,918
펭로스,35,Shaco (Shaco),1,671
펭로스,72,Skarner (Skarner),1,417
펭로스,83,Yorick (Yorick),1,347
펭로스,711,Vex (Vex),1,307
펭로스,221,Zeri (Zeri),1,238
펭로스,55,Katarina (Katarina),1,210
펭로스,77,Udyr (Udyr),1,127
슈퍼빅고수,145,Kai'Sa (Kaisa),5,192860
슈퍼빅고수,81,Ezreal (Ezreal),5,126513
슈퍼빅고수,523,Aphelios (Aphelios),5,124996
슈퍼빅고수,236,Lucian (Lucian),5,121482
슈퍼빅고수,39,Irelia (Irelia),5,83719
슈퍼빅고수,221,Zeri (Zeri),5,69585
슈퍼빅고수,84,Akali (Akali),5,63237
슈퍼빅고수,51,Caitlyn (Caitlyn),5,61823
슈퍼빅고수,360,Samira (Samira),5,61050
슈퍼빅고수,157,Yasuo (Yasuo),5,59870
슈퍼빅고수,7,LeBlanc (Leblanc),5,58707
슈퍼빅고수,498,Xayah (Xayah),5,57203
슈퍼빅고수,202,Jhin (Jhin),5,55906
슈퍼빅고수,110,Varus (Varus),5,50943
슈퍼빅고수,142,Zoe (Zoe),5,50045
슈퍼빅고수,67,Vayne (Vayne),5,44842
슈퍼빅고수,126,Jayce (Jayce),5,42320
슈퍼빅고수,222,Jinx (Jinx),5,39722
슈퍼빅고수,555,Pyke (Pyke),5,36607
슈퍼빅고수,15,Sivir (Sivir),5,35426
슈퍼빅고수,18,Tristana (Tristana),5,33067
슈퍼빅고수,76,Nidalee (Nidalee),5,32286
슈퍼빅고수,22,Ashe (Ashe),5,31625
슈퍼빅고수,134,Syndra (Syndra),5,29975
슈퍼빅고수,412,Thresh (Thresh),5,26698
슈퍼빅고수,497,Rakan (Rakan),5,26410
슈퍼빅고수,163,Taliyah (Taliyah),5,23769
슈퍼빅고수,429,Kalista (Kalista),5,22292
슈퍼빅고수,79,Gragas (Gragas),4,17239
슈퍼빅고수,12,Alistar (Alistar),4,15350
슈퍼빅고수,64,Lee Sin (LeeSin),4,15018
슈퍼빅고수,266,Aatrox (Aatrox),4,14435
슈퍼빅고수,55,Katarina (Katarina),3,12573
슈퍼빅고수,50,Swain (Swain),3,10886
슈퍼빅고수,91,Talon (Talon),3,10409
슈퍼빅고수,166,Akshan (Akshan),3,9856
슈퍼빅고수,235,Senna (Senna),3,8996
슈퍼빅고수,875,Sett (Sett),3,8527
슈퍼빅고수,103,Ahri (Ahri),3,8514
슈퍼빅고수,517,Sylas (Sylas),3,7911
슈퍼빅고수,164,Camille (Camille),3,7701
슈퍼빅고수,112,Viktor (Viktor),3,7658
슈퍼빅고수,13,Ryze (Ryze),3,7649
슈퍼빅고수,38,Kassadin (Kassadin),3,7601
슈퍼빅고수,111,Nautilus (Nautilus),3,7577
슈퍼빅고수,14,Sion (Sion),3,6858
슈퍼빅고수,29,Twitch (Twitch),3,6773
슈퍼빅고수,777,Yone (Yone),3,6191
슈퍼빅고수,117,Lulu (Lulu),3,6117
슈퍼빅고수,895,Nilah (Nilah),2,5593
슈퍼빅고수,92,Riven (Riven),2,5590
슈퍼빅고수,21,Miss Fortune (MissFortune),2,5430
슈퍼빅고수,61,Orianna (Orianna),2,4961
슈퍼빅고수,127,Lissandra (Lissandra),2,4716
슈퍼빅고수,887,Gwen (Gwen),2,4049
슈퍼빅고수,897,K'Sante (KSante),2,3769
슈퍼빅고수,68,Rumble (Rumble),2,3509
슈퍼빅고수,96,Kog'Maw (KogMaw),2,3132
슈퍼빅고수,1,Annie (Annie),2,3099
슈퍼빅고수,238,Zed (Zed),2,3079
슈퍼빅고수,432,Bard (Bard),2,2811
슈퍼빅고수,119,Draven (Draven),2,2556
슈퍼빅고수,53,Blitzcrank (Blitzcrank),2,2545
슈퍼빅고수,115,Ziggs (Ziggs),2,2397
슈퍼빅고수,4,Twisted Fate (TwistedFate),2,2258
슈퍼빅고수,234,Viego (Viego),2,2251
슈퍼빅고수,80,Pantheon (Pantheon),2,2234
슈퍼빅고수,43,Karma (Karma),2,2032
슈퍼빅고수,60,Elise (Elise),2,2025
슈퍼빅고수,161,Vel'Koz (Velkoz),2,2019
슈퍼빅고수,69,Cassiopeia (Cassiopeia),2,1983
슈퍼빅고수,350,Yuumi (Yuumi),2,1937
슈퍼빅고수,711,Vex (Vex),2,1907
슈퍼빅고수,45,Veigar (Veigar),2,1825
슈퍼빅고수,86,Garen (Garen),1,1740
슈퍼빅고수,31,Cho'Gath (Chogath),1,1701
슈퍼빅고수,16,Soraka (Soraka),1,1689
슈퍼빅고수,902,Milio (Milio),1,1590
슈퍼빅고수,150,Gnar (Gnar),1,1559
슈퍼빅고수,246,Qiyana (Qiyana),1,1378
슈퍼빅고수,35,Shaco (Shaco),1,1366
슈퍼빅고수,203,Kindred (Kindred),1,1349
슈퍼빅고수,57,Maokai (Maokai),1,1257
슈퍼빅고수,59,Jarvan IV (JarvanIV),1,1132
슈퍼빅고수,526,Rell (Rell),1,1101
슈퍼빅고수,200,Bel'Veth (Belveth),1,1067
슈퍼빅고수,5,Xin Zhao (XinZhao),1,973
슈퍼빅고수,122,Darius (Darius),1,940
슈퍼빅고수,101,Xerath (Xerath),1,851
슈퍼빅고수,20,Nunu & Willump (Nunu),1,822
슈퍼빅고수,36,Dr. Mundo (DrMundo),1,819
슈퍼빅고수,11,Master Yi (MasterYi),1,812
슈퍼빅고수,6,Urgot (Urgot),1,796
슈퍼빅고수,56,Nocturne (Nocturne),1,723
슈퍼빅고수,120,Hecarim (Hecarim),1,681
슈퍼빅고수,105,Fizz (Fizz),1,676
슈퍼빅고수,89,Leona (Leona),1,663
슈퍼빅고수,99,Lux (Lux),1,660
슈퍼빅고수,114,Fiora (Fiora),1,646
슈퍼빅고수,62,Wukong (MonkeyKing),1,643
슈퍼빅고수,518,Neeko (Neeko),1,638
슈퍼빅고수,23,Tryndamere (Tryndamere),1,635
슈퍼빅고수,54,Malphite (Malphite),1,608
슈퍼빅고수,154,Zac (Zac),1,606
슈퍼빅고수,3,Galio (Galio),1,603
슈퍼빅고수,30,Karthus (Karthus),1,319
슈퍼빅고수,75,Nasus (Nasus),1,188
슈퍼빅고수,78,Poppy (Poppy),1,157
슈퍼빅고수,121,Kha'Zix (Khazix),1,130
슈퍼빅고수,17,Teemo (Teemo),1,115
슈퍼빅고수,37,Sona (Sona),1,102
슈퍼빅고수,98,Shen (Shen),1,99
슈퍼빅고수,42,Corki (Corki),1,91
T1 포레스트,76,Nidalee (Nidalee),5,351168
T1 포레스트,64,Lee Sin (LeeSin),5,306720
T1 포레스트,104,Graves (Graves),5,244517
T1 포레스트,421,Rek'Sai (RekSai),5,145823
T1 포레스트,120,Hecarim (Hecarim),5,124604
T1 포레스트,163,Taliyah (Taliyah),5,123636
T1 포레스트,876,Lillia (Lillia),5,116779
T1 포레스트,203,Kindred (Kindred),5,110223
T1 포레스트,79,Gragas (Gragas),5,85422
T1 포레스트,234,Viego (Viego),5,85281
T1 포레스트,245,Ekko (Ekko),5,84902
T1 포레스트,60,Elise (Elise),5,84505
T1 포레스트,517,Sylas (Sylas),5,84310
T1 포레스트,238,Zed (Zed),5,81878
T1 포레스트,22,Ashe (Ashe),5,74790
T1 포레스트,106,Volibear (Volibear),5,74320
T1 포레스트,141,Kayn (Kayn),5,71715
T1 포레스트,68,Rumble (Rumble),5,63600
T1 포레스트,7,LeBlanc (Leblanc),5,63472
T1 포레스트,113,Sejuani (Sejuani),5,61578
T1 포레스트,84,Akali (Akali),5,59368
T1 포레스트,126,Jayce (Jayce),5,58706
T1 포레스트,875,Sett (Sett),5,56295
T1 포레스트,236,Lucian (Lucian),5,53306
T1 포레스트,412,Thresh (Thresh),5,49175
T1 포레스트,121,Kha'Zix (Khazix),5,47481
T1 포레스트,2,Olaf (Olaf),5,46956
T1 포레스트,246,Qiyana (Qiyana),5,45206
T1 포레스트,99,Lux (Lux),5,39291
T1 포레스트,80,Pantheon (Pantheon),5,38315
T1 포레스트,58,Renekton (Renekton),5,37034
T1 포레스트,43,Karma (Karma),5,36668
T1 포레스트,145,Kai'Sa (Kaisa),5,36337
T1 포레스트,223,Tahm Kench (TahmKench),5,35746
T1 포레스트,14,Sion (Sion),5,35472
T1 포레스트,91,Talon (Talon),5,34611
T1 포레스트,78,Poppy (Poppy),5,32182
T1 포레스트,81,Ezreal (Ezreal),5,31730
T1 포레스트,5,Xin Zhao (XinZhao),5,29468
T1 포레스트,266,Aatrox (Aatrox),5,29317
T1 포레스트,36,Dr. Mundo (DrMundo),5,28541
T1 포레스트,98,Shen (Shen),5,28442
T1 포레스트,887,Gwen (Gwen),5,28137
T1 포레스트,77,Udyr (Udyr),5,27791
T1 포레스트,131,Diana (Diana),5,26979
T1 포레스트,3,Galio (Galio),5,25487
T1 포레스트,89,Leona (Leona),5,25270
T1 포레스트,56,Nocturne (Nocturne),5,24482
T1 포레스트,18,Tristana (Tristana),5,23888
T1 포레스트,24,Jax (Jax),5,23870
T1 포레스트,48,Trundle (Trundle),5,23385
T1 포레스트,350,Yuumi (Yuumi),5,22649
T1 포레스트,202,Jhin (Jhin),5,21917
T1 포레스트,777,Yone (Yone),4,21237
T1 포레스트,30,Karthus (Karthus),4,20926
T1 포레스트,526,Rell (Rell),4,20147
T1 포레스트,114,Fiora (Fiora),4,19166
T1 포레스트,164,Camille (Camille),4,19067
T1 포레스트,59,Jarvan IV (JarvanIV),4,18132
T1 포레스트,13,Ryze (Ryze),4,16658
T1 포레스트,57,Maokai (Maokai),4,16297
T1 포레스트,111,Nautilus (Nautilus),4,15782
T1 포레스트,516,Ornn (Ornn),4,15030
T1 포레스트,268,Azir (Azir),4,14606
T1 포레스트,254,Vi (Vi),4,14355
T1 포레스트,115,Ziggs (Ziggs),4,14198
T1 포레스트,235,Senna (Senna),4,13951
T1 포레스트,498,Xayah (Xayah),4,13480
T1 포레스트,112,Viktor (Viktor),4,13393
T1 포레스트,61,Orianna (Orianna),4,12777
T1 포레스트,523,Aphelios (Aphelios),4,12760
T1 포레스트,497,Rakan (Rakan),4,12724
T1 포레스트,518,Neeko (Neeko),4,12604
T1 포레스트,62,Wukong (MonkeyKing),3,12337
T1 포레스트,110,Varus (Varus),3,12152
T1 포레스트,74,Heimerdinger (Heimerdinger),3,12040
T1 포레스트,142,Zoe (Zoe),3,11902
T1 포레스트,117,Lulu (Lulu),3,11611
T1 포레스트,555,Pyke (Pyke),3,11364
T1 포레스트,267,Nami (Nami),3,11351
T1 포레스트,201,Braum (Braum),3,11264
T1 포레스트,200,Bel'Veth (Belveth),3,10787
T1 포레스트,53,Blitzcrank (Blitzcrank),3,10023
T1 포레스트,12,Alistar (Alistar),3,9772
T1 포레스트,51,Caitlyn (Caitlyn),3,9597
T1 포레스트,134,Syndra (Syndra),3,9541
T1 포레스트,25,Morgana (Morgana),3,9014
T1 포레스트,33,Rammus (Rammus),3,7893
T1 포레스트,154,Zac (Zac),3,7628
T1 포레스트,67,Vayne (Vayne),3,7463
T1 포레스트,50,Swain (Swain),3,7258
T1 포레스트,150,Gnar (Gnar),3,7015
T1 포레스트,360,Samira (Samira),3,6707
T1 포레스트,8,Vladimir (Vladimir),3,6357
T1 포레스트,103,Ahri (Ahri),3,6182
T1 포레스트,157,Yasuo (Yasuo),2,5604
T1 포레스트,222,Jinx (Jinx),2,5594
T1 포레스트,161,Vel'Koz (Velkoz),2,5350
T1 포레스트,4,Twisted Fate (TwistedFate),2,4791
T1 포레스트,166,Akshan (Akshan),2,4767
T1 포레스트,15,Sivir (Sivir),2,4711
T1 포레스트,85,Kennen (Kennen),2,4621
T1 포레스트,92,Riven (Riven),2,4283
T1 포레스트,107,Rengar (Rengar),2,4192
T1 포레스트,429,Kalista (Kalista),2,3976
T1 포레스트,28,Evelynn (Evelynn),2,3766
T1 포레스트,711,Vex (Vex),2,3763
T1 포레스트,21,Miss Fortune (MissFortune),2,3746
T1 포레스트,39,Irelia (Irelia),2,3497
T1 포레스트,127,Lissandra (Lissandra),2,3448
T1 포레스트,16,Soraka (Soraka),2,3283
T1 포레스트,31,Cho'Gath (Chogath),2,3195
T1 포레스트,42,Corki (Corki),2,3074
T1 포레스트,23,Tryndamere (Tryndamere),2,2812
T1 포레스트,35,Shaco (Shaco),2,2765
T1 포레스트,54,Malphite (Malphite),2,2753
T1 포레스트,147,Seraphine (Seraphine),2,2710
T1 포레스트,119,Draven (Draven),2,2600
T1 포레스트,105,Fizz (Fizz),2,2314
T1 포레스트,9,Fiddlesticks (Fiddlesticks),2,2288
T1 포레스트,101,Xerath (Xerath),2,2285
T1 포레스트,45,Veigar (Veigar),2,2220
T1 포레스트,34,Anivia (Anivia),2,2086
T1 포레스트,37,Sona (Sona),1,1620
T1 포레스트,427,Ivern (Ivern),1,1541
T1 포레스트,143,Zyra (Zyra),1,1509
T1 포레스트,432,Bard (Bard),1,1455
T1 포레스트,38,Kassadin (Kassadin),1,1369
T1 포레스트,19,Warwick (Warwick),1,1308
T1 포레스트,133,Quinn (Quinn),1,1297
T1 포레스트,122,Darius (Darius),1,1168
T1 포레스트,897,K'Sante (KSante),1,1118
T1 포레스트,86,Garen (Garen),1,1088
T1 포레스트,69,Cassiopeia (Cassiopeia),1,1056
T1 포레스트,6,Urgot (Urgot),1,1054
T1 포레스트,1,Annie (Annie),1,1050
T1 포레스트,29,Twitch (Twitch),1,1034
T1 포레스트,10,Kayle (Kayle),1,1014
T1 포레스트,888,Renata Glasc (Renata),1,887
T1 포레스트,17,Teemo (Teemo),1,822
T1 포레스트,221,Zeri (Zeri),1,794
T1 포레스트,11,Master Yi (MasterYi),1,769
T1 포레스트,102,Shyvana (Shyvana),1,755
T1 포레스트,40,Janna (Janna),1,749
T1 포레스트,895,Nilah (Nilah),1,731
T1 포레스트,82,Mordekaiser (Mordekaiser),1,533
T1 포레스트,44,Taric (Taric),1,361
T1 포레스트,63,Brand (Brand),1,242
T1 포레스트,26,Zilean (Zilean),1,158
T1 포레스트,27,Singed (Singed),1,151
T1 포레스트,32,Amumu (Amumu),1,148
T1 포레스트,90,Malzahar (Malzahar),1,131
T1 포레스트,41,Gangplank (Gangplank),1,107
T1 포레스트,72,Skarner (Skarner),1,98
T1 포레스트,55,Katarina (Katarina),1,94
정점의 피지컬,84,Akali (Akali),5,304442
정점의 피지컬,517,Sylas (Sylas),5,242025
정점의 피지컬,79,Gragas (Gragas),5,192130
정점의 피지컬,58,Renekton (Renekton),5,147225
정점의 피지컬,157,Yasuo (Yasuo),5,110544
정점의 피지컬,142,Zoe (Zoe),5,107142
정점의 피지컬,106,Volibear (Volibear),5,104554
정점의 피지컬,78,Poppy (Poppy),5,103904
정점의 피지컬,64,Lee Sin (LeeSin),5,95825
정점의 피지컬,68,Rumble (Rumble),5,74020
정점의 피지컬,777,Yone (Yone),5,70129
정점의 피지컬,111,Nautilus (Nautilus),5,56032
정점의 피지컬,236,Lucian (Lucian),5,52145
정점의 피지컬,875,Sett (Sett),5,50091
정점의 피지컬,54,Malphite (Malphite),5,46113
정점의 피지컬,711,Vex (Vex),5,45035
정점의 피지컬,80,Pantheon (Pantheon),5,39889
정점의 피지컬,103,Ahri (Ahri),5,38417
정점의 피지컬,53,Blitzcrank (Blitzcrank),5,37027
정점의 피지컬,497,Rakan (Rakan),5,37017
정점의 피지컬,3,Galio (Galio),5,36861
정점의 피지컬,516,Ornn (Ornn),5,36184
정점의 피지컬,134,Syndra (Syndra),5,35607
정점의 피지컬,39,Irelia (Irelia),5,31446
정점의 피지컬,104,Graves (Graves),5,31376
정점의 피지컬,7,LeBlanc (Leblanc),5,30348
정점의 피지컬,266,Aatrox (Aatrox),5,27952
정점의 피지컬,41,Gangplank (Gangplank),5,27821
정점의 피지컬,876,Lillia (Lillia),5,26393
정점의 피지컬,14,Sion (Sion),5,25530
정점의 피지컬,32,Amumu (Amumu),5,25500
정점의 피지컬,202,Jhin (Jhin),5,25466
정점의 피지컬,245,Ekko (Ekko),5,24342
정점의 피지컬,145,Kai'Sa (Kaisa),5,24337
정점의 피지컬,99,Lux (Lux),5,23677
정점의 피지컬,412,Thresh (Thresh),5,23160
정점의 피지컬,126,Jayce (Jayce),5,22619
정점의 피지컬,4,Twisted Fate (TwistedFate),5,22083
정점의 피지컬,234,Viego (Viego),4,21046
정점의 피지컬,59,Jarvan IV (JarvanIV),4,20011
정점의 피지컬,127,Lissandra (Lissandra),4,19206
정점의 피지컬,81,Ezreal (Ezreal),4,19038
정점의 피지컬,113,Sejuani (Sejuani),4,18061
정점의 피지컬,164,Camille (Camille),4,17989
정점의 피지컬,57,Maokai (Maokai),4,17780
정점의 피지컬,13,Ryze (Ryze),4,17513
정점의 피지컬,150,Gnar (Gnar),4,17100
정점의 피지컬,526,Rell (Rell),4,16670
정점의 피지컬,121,Kha'Zix (Khazix),4,15646
정점의 피지컬,25,Morgana (Morgana),4,14661
정점의 피지컬,85,Kennen (Kennen),4,13676
정점의 피지컬,131,Diana (Diana),4,13583
정점의 피지컬,238,Zed (Zed),4,13558
정점의 피지컬,201,Braum (Braum),3,12278
정점의 피지컬,350,Yuumi (Yuumi),3,11750
정점의 피지컬,22,Ashe (Ashe),3,11654
정점의 피지컬,56,Nocturne (Nocturne),3,11292
정점의 피지컬,1,Annie (Annie),3,10765
정점의 피지컬,34,Anivia (Anivia),3,9929
정점의 피지컬,112,Viktor (Viktor),3,9265
정점의 피지컬,12,Alistar (Alistar),3,8517
정점의 피지컬,21,Miss Fortune (MissFortune),3,8450
정점의 피지컬,89,Leona (Leona),3,8180
정점의 피지컬,61,Orianna (Orianna),3,7883
정점의 피지컬,75,Nasus (Nasus),3,7344
정점의 피지컬,60,Elise (Elise),3,6757
정점의 피지컬,43,Karma (Karma),3,6707
정점의 피지컬,887,Gwen (Gwen),3,6537
정점의 피지컬,120,Hecarim (Hecarim),3,6099
정점의 피지컬,15,Sivir (Sivir),2,5620
정점의 피지컬,518,Neeko (Neeko),2,5361
정점의 피지컬,48,Trundle (Trundle),2,5236
정점의 피지컬,897,K'Sante (KSante),2,5129
정점의 피지컬,20,Nunu & Willump (Nunu),2,4333
정점의 피지컬,76,Nidalee (Nidalee),2,4054
정점의 피지컬,17,Teemo (Teemo),2,3978
정점의 피지컬,902,Milio (Milio),2,3894
정점의 피지컬,203,Kindred (Kindred),2,3602
정점의 피지컬,360,Samira (Samira),2,2957
정점의 피지컬,154,Zac (Zac),2,2848
정점의 피지컬,62,Wukong (MonkeyKing),2,2810
정점의 피지컬,36,Dr. Mundo (DrMundo),2,2559
정점의 피지컬,147,Seraphine (Seraphine),2,2466
정점의 피지컬,254,Vi (Vi),2,2462
정점의 피지컬,92,Riven (Riven),2,2269
정점의 피지컬,67,Vayne (Vayne),2,2249
정점의 피지컬,83,Yorick (Yorick),2,2225
정점의 피지컬,90,Malzahar (Malzahar),2,1966
정점의 피지컬,98,Shen (Shen),2,1936
정점의 피지컬,107,Rengar (Rengar),1,1756
정점의 피지컬,24,Jax (Jax),1,1602
정점의 피지컬,117,Lulu (Lulu),1,1446
정점의 피지컬,122,Darius (Darius),1,1260
정점의 피지컬,110,Varus (Varus),1,1228
정점의 피지컬,38,Kassadin (Kassadin),1,1209
정점의 피지컬,432,Bard (Bard),1,1191
정점의 피지컬,114,Fiora (Fiora),1,1171
정점의 피지컬,82,Mordekaiser (Mordekaiser),1,1154
정점의 피지컬,235,Senna (Senna),1,1112
정점의 피지컬,18,Tristana (Tristana),1,1108
정점의 피지컬,498,Xayah (Xayah),1,1040
정점의 피지컬,102,Shyvana (Shyvana),1,1034
정점의 피지컬,5,Xin Zhao (XinZhao),1,1026
정점의 피지컬,30,Karthus (Karthus),1,1012
정점의 피지컬,50,Swain (Swain),1,1010
정점의 피지컬,105,Fizz (Fizz),1,1001
정점의 피지컬,91,Talon (Talon),1,997
정점의 피지컬,268,Azir (Azir),1,901
정점의 피지컬,523,Aphelios (Aphelios),1,900
정점의 피지컬,42,Corki (Corki),1,845
정점의 피지컬,69,Cassiopeia (Cassiopeia),1,787
정점의 피지컬,888,Renata Glasc (Renata),1,740
정점의 피지컬,6,Urgot (Urgot),1,727
정점의 피지컬,141,Kayn (Kayn),1,647
정점의 피지컬,16,Soraka (Soraka),1,618
정점의 피지컬,31,Cho'Gath (Chogath),1,584
정점의 피지컬,420,Illaoi (Illaoi),1,566
정점의 피지컬,74,Heimerdinger (Heimerdinger),1,526
정점의 피지컬,115,Ziggs (Ziggs),1,472
정점의 피지컬,23,Tryndamere (Tryndamere),1,367
정점의 피지컬,55,Katarina (Katarina),1,301
정점의 피지컬,163,Taliyah (Taliyah),1,237
정점의 피지컬,421,Rek'Sai (RekSai),1,188
정점의 피지컬,27,Singed (Singed),1,183
정점의 피지컬,133,Quinn (Quinn),1,142
정점의 피지컬,8,Vladimir (Vladimir),1,135
정점의 피지컬,51,Caitlyn (Caitlyn),1,133
정점의 피지컬,33,Rammus (Rammus),1,114
정점의 피지컬,222,Jinx (Jinx),1,109
정점의 피지컬,45,Veigar (Veigar),1,105
정점의 피지컬,143,Zyra (Zyra),1,101
waywode,268,Azir (Azir),6,40988
waywode,18,Tristana (Tristana),5,39122
waywode,64,Lee Sin (LeeSin),5,33506
waywode,126,Jayce (Jayce),5,32965
waywode,134,Syndra (Syndra),6,28793
waywode,7,LeBlanc (Leblanc),5,25023
waywode,777,Yone (Yone),5,23529
waywode,84,Akali (Akali),5,22668
waywode,79,Gragas (Gragas),4,21213
waywode,112,Viktor (Viktor),4,19866
waywode,518,Neeko (Neeko),4,16983
waywode,1,Annie (Annie),4,16566
waywode,897,K'Sante (KSante),4,15150
waywode,9,Fiddlesticks (Fiddlesticks),4,15042
waywode,103,Ahri (Ahri),4,13338
waywode,58,Renekton (Renekton),4,12945
waywode,45,Veigar (Veigar),3,12378
waywode,69,Cassiopeia (Cassiopeia),3,10995
waywode,81,Ezreal (Ezreal),3,9965
waywode,127,Lissandra (Lissandra),3,8743
waywode,54,Malphite (Malphite),3,8265
waywode,99,Lux (Lux),3,6577
waywode,412,Thresh (Thresh),3,6377
waywode,111,Nautilus (Nautilus),2,5519
waywode,39,Irelia (Irelia),2,5093
waywode,13,Ryze (Ryze),2,5071
waywode,517,Sylas (Sylas),2,4588
waywode,56,Nocturne (Nocturne),2,4510
waywode,122,Darius (Darius),2,4421
waywode,875,Sett (Sett),2,3849
waywode,234,Viego (Viego),2,3710
waywode,38,Kassadin (Kassadin),2,3655
waywode,78,Poppy (Poppy),2,3465
waywode,163,Taliyah (Taliyah),2,3390
waywode,711,Vex (Vex),2,2764
waywode,22,Ashe (Ashe),2,2757
waywode,20,Nunu & Willump (Nunu),2,2637
